loss,accuracy,val_loss,val_accuracy,lr
3.625006675720215,0.0859375,3.1375374794006348,0.1464412361383438,0.001
2.8116836547851562,0.20218749344348907,2.5265824794769287,0.26424869894981384,0.001
2.311169385910034,0.32249999046325684,2.1107869148254395,0.37019363045692444,0.001
1.9991170167922974,0.4050000011920929,1.843011498451233,0.4481865167617798,0.001
1.769651174545288,0.4749999940395355,1.639710545539856,0.5050449967384338,0.001
1.6191589832305908,0.5159375071525574,1.4816378355026245,0.5497682094573975,0.001
1.4794061183929443,0.5682957172393799,1.3557422161102295,0.5868557691574097,0.001
1.3706233501434326,0.5993750095367432,1.2618094682693481,0.6145350337028503,0.001
1.284621238708496,0.6171875,1.162248969078064,0.6480774283409119,0.001
1.1916126012802124,0.6487500071525574,1.1136902570724487,0.6621216535568237,0.001
1.1185857057571411,0.6700000166893005,1.0365253686904907,0.6873465776443481,0.001
1.0604850053787231,0.690625011920929,0.9944452047348022,0.6983910799026489,0.001
1.015712857246399,0.7034375071525574,0.9512608647346497,0.7103899717330933,0.001
0.9914175271987915,0.7074999809265137,0.9039903283119202,0.728661060333252,0.001
0.9316906929016113,0.7275000214576721,0.8705365657806396,0.7335696816444397,0.001
0.8740625977516174,0.7578125,0.849694550037384,0.7420234680175781,0.001
0.866036057472229,0.753125011920929,0.8098072409629822,0.7575674653053284,0.001
0.8352579474449158,0.7634375095367432,0.7891367077827454,0.7607035636901855,0.001
0.8191304802894592,0.7593749761581421,0.7696933746337891,0.767657458782196,0.001
0.7896163463592529,0.7756249904632568,0.7421033978462219,0.7729752063751221,0.001
0.7646072506904602,0.7818750143051147,0.7056459784507751,0.7902917861938477,0.001
0.7323428988456726,0.7915624976158142,0.6946738958358765,0.7911099195480347,0.001
0.7414308786392212,0.7862499952316284,0.6756656765937805,0.7960185408592224,0.001
0.7277415990829468,0.7887499928474426,0.6610956788063049,0.8002454042434692,0.001
0.7075108885765076,0.792187511920929,0.6304610967636108,0.8129261136054993,0.001
0.6839025616645813,0.8109375238418579,0.6282263994216919,0.8123806715011597,0.001
0.6767275333404541,0.8046875,0.6099510788917542,0.8152440786361694,0.001
0.6701445579528809,0.8153125047683716,0.6112266182899475,0.8151077032089233,0.001
0.6290914416313171,0.8198621273040771,0.5972499847412109,0.8167439103126526,0.001
0.6418142914772034,0.8143749833106995,0.5836476683616638,0.8241068720817566,0.001
0.6182751655578613,0.8240625262260437,0.5641473531723022,0.830379068851471,0.001
0.6105893850326538,0.8298872113227844,0.5544542670249939,0.8341968655586243,0.001
0.5964901447296143,0.8374999761581421,0.5479037165641785,0.8359694480895996,0.001
0.5844990015029907,0.8349999785423279,0.5354270339012146,0.8400599956512451,0.001
0.5367500185966492,0.8537499904632568,0.5314357280731201,0.8376056551933289,0.001
0.5449216961860657,0.8471875190734863,0.5323138236999512,0.8412871360778809,0.001
0.5538085103034973,0.8461779356002808,0.514529824256897,0.8433324098587036,0.001
0.5384522080421448,0.8553125262260437,0.5077711343765259,0.8466048836708069,0.001
0.5394588708877563,0.854687511920929,0.4964759051799774,0.848922848701477,0.001
0.5190246105194092,0.8515625,0.4964568316936493,0.8478320240974426,0.001
0.5180765390396118,0.8540624976158142,0.48020151257514954,0.8577856421470642,0.001
0.48827412724494934,0.8715624809265137,0.4788530766963959,0.8541041612625122,0.001
0.5131624341011047,0.8553125262260437,0.47221502661705017,0.8579220175743103,0.001
0.48969143629074097,0.8693749904632568,0.4702041447162628,0.8573765754699707,0.001
0.4782436192035675,0.8671678900718689,0.4574098587036133,0.863512396812439,0.001
0.4782260060310364,0.8725000023841858,0.4476069211959839,0.8666484951972961,0.001
0.45729973912239075,0.8731250166893005,0.4391879737377167,0.870875358581543,0.001
0.48940402269363403,0.862500011920929,0.4346887171268463,0.8681483268737793,0.001
0.48011040687561035,0.8743749856948853,0.434317409992218,0.8681483268737793,0.001
0.4624006748199463,0.8759375214576721,0.42971673607826233,0.870193600654602,0.001
0.456626296043396,0.8793749809265137,0.4266338348388672,0.8744205236434937,0.001
0.4293251037597656,0.8865625262260437,0.41700074076652527,0.8756476640701294,0.001
0.43318474292755127,0.8849999904632568,0.41890212893486023,0.8727843165397644,0.001
0.44643357396125793,0.8803125023841858,0.4114007353782654,0.877556562423706,0.001
0.4517406225204468,0.8721874952316284,0.4028107225894928,0.8800109028816223,0.001
0.4373508095741272,0.879687488079071,0.41460421681404114,0.8742841482162476,0.001
0.41682928800582886,0.8899999856948853,0.3944399952888489,0.8826015591621399,0.001
0.39779266715049744,0.8971874713897705,0.391255646944046,0.8816471099853516,0.001
0.4183747172355652,0.8940625190734863,0.3890830874443054,0.8861467242240906,0.001
0.37478598952293396,0.9068750143051147,0.3857399523258209,0.8850558996200562,0.001
0.39695775508880615,0.8969298005104065,0.3813125789165497,0.8876465559005737,0.001
0.3887085020542145,0.8990625143051147,0.379360556602478,0.8861467242240906,0.001
0.37898436188697815,0.9040625095367432,0.37610384821891785,0.8884646892547607,0.001
0.39399874210357666,0.8968750238418579,0.3657366931438446,0.8929643034934998,0.001
0.39431411027908325,0.8981249928474426,0.3642531633377075,0.8944641351699829,0.001
0.3727288544178009,0.9006249904632568,0.3619685173034668,0.8939187526702881,0.001
0.3869389593601227,0.8974999785423279,0.357210248708725,0.894600510597229,0.001
0.3726465106010437,0.9025689363479614,0.3519783914089203,0.8988273739814758,0.001
0.38125646114349365,0.8956249952316284,0.35370656847953796,0.8954185843467712,0.001
0.368440181016922,0.9049999713897705,0.35074275732040405,0.894600510597229,0.001
0.3737746477127075,0.9021875262260437,0.3447580337524414,0.8999181985855103,0.001
0.36988815665245056,0.9009374976158142,0.344306617975235,0.8997818231582642,0.001
0.3715570569038391,0.8987500071525574,0.3391309380531311,0.9020997881889343,0.001
0.3606557846069336,0.9071875214576721,0.33743298053741455,0.9015544056892395,0.001
0.36455103754997253,0.9043750166893005,0.34236234426498413,0.9000545144081116,0.001
0.33970528841018677,0.9112499952316284,0.3314353823661804,0.9046905040740967,0.001
0.34441810846328735,0.910937488079071,0.3316664397716522,0.9023725390434265,0.001
0.35033610463142395,0.9078124761581421,0.32948893308639526,0.9055085778236389,0.001
0.3422238230705261,0.9090625047683716,0.3268682658672333,0.9068720936775208,0.001
0.3424133360385895,0.9125939607620239,0.3184947371482849,0.9106899499893188,0.001
0.34498950839042664,0.9044486284255981,0.3275294005870819,0.9044177532196045,0.001
0.3283393383026123,0.9203125238418579,0.3220681846141815,0.90850830078125,0.001
0.34699177742004395,0.9081249833106995,0.31551793217658997,0.9097355008125305,0.001
0.32487452030181885,0.9112499952316284,0.30461385846138,0.9147804975509644,0.001
0.34308135509490967,0.9081249833106995,0.3070833683013916,0.9139623641967773,0.001
0.3497719168663025,0.90625,0.3054002821445465,0.9140987396240234,0.001
0.33328142762184143,0.9053124785423279,0.30844324827194214,0.9135532975196838,0.001
0.33463481068611145,0.9081249833106995,0.2972963750362396,0.9162803292274475,0.001
0.29991286993026733,0.9259374737739563,0.29767078161239624,0.9165530204772949,0.001
0.3256593942642212,0.9096875190734863,0.2900940477848053,0.9207799434661865,0.001
0.32898980379104614,0.9075000286102295,0.3006986975669861,0.9162803292274475,0.001
0.3240770101547241,0.9115625023841858,0.29643502831459045,0.9179165363311768,0.001
0.29736781120300293,0.9259374737739563,0.29962679743766785,0.9146441221237183,0.001
0.3087259531021118,0.9175000190734863,0.29325592517852783,0.9165530204772949,0.001
0.3096739947795868,0.9178125262260437,0.2903784215450287,0.9177802205085754,0.001
0.3126976191997528,0.9165624976158142,0.286236435174942,0.9209162592887878,0.0003162278
0.3178426921367645,0.9140625,0.28085193037986755,0.9221434593200684,0.0003162278
0.3183768689632416,0.914160430431366,0.2809569537639618,0.921870768070221,0.0003162278
0.301146000623703,0.9210526347160339,0.2867555022239685,0.9191437363624573,0.0003162278
0.31082865595817566,0.9196875095367432,0.2866663634777069,0.9199618101119995,0.0003162278
0.31986773014068604,0.9185463786125183,0.282682865858078,0.9213253259658813,0.0003162278
0.297150582075119,0.9200000166893005,0.28129568696022034,0.92118901014328,0.0003162278
0.31942838430404663,0.9163534045219421,0.2830229699611664,0.9213253259658813,0.000100000005
0.2927107512950897,0.9253125190734863,0.28079134225845337,0.9210526347160339,0.000100000005
0.29915180802345276,0.925000011920929,0.28124362230300903,0.9220070838928223,0.000100000005
0.31108248233795166,0.9165624976158142,0.2803265452384949,0.9222797751426697,0.000100000005
0.31548720598220825,0.9178125262260437,0.2802342176437378,0.9217343926429749,0.000100000005
0.2981182634830475,0.9221875071525574,0.28121718764305115,0.9214617013931274,0.000100000005
0.30435603857040405,0.9237499833106995,0.2814798653125763,0.9214617013931274,0.000100000005
0.2944514751434326,0.9234374761581421,0.2818470001220703,0.9209162592887878,0.000100000005
0.29483452439308167,0.9262499809265137,0.2811390161514282,0.9210526347160339,0.000100000005
0.2911509573459625,0.9287499785423279,0.28108614683151245,0.9215980172157288,3.1622778e-05
0.30690672993659973,0.9206249713897705,0.28163424134254456,0.9217343926429749,3.1622778e-05
0.2968309819698334,0.9212499856948853,0.2814577519893646,0.9220070838928223,3.1622778e-05
0.3176823854446411,0.9165624976158142,0.28121519088745117,0.9213253259658813,3.1622778e-05
0.2888798415660858,0.9215624928474426,0.28085848689079285,0.9214617013931274,3.1622778e-05
0.2997092008590698,0.9212499856948853,0.2803795337677002,0.921870768070221,3.1622778e-05
0.30378445982933044,0.9228125214576721,0.27949202060699463,0.9215980172157288,3.1622778e-05
0.30916061997413635,0.921875,0.27983683347702026,0.9214617013931274,3.1622778e-05
0.31185516715049744,0.9178125262260437,0.2801436483860016,0.921870768070221,3.1622778e-05
