loss,accuracy,val_loss,val_accuracy,lr
1.8333429098129272,0.4359374940395355,,0.3176470696926117,0.01
1.1189383268356323,0.7134374976158142,,0.2705882489681244,0.01
0.8609436750411987,0.7753124833106995,,0.29411765933036804,0.01
0.7517706155776978,0.8178125023841858,,0.4000000059604645,0.01
0.652953565120697,0.8359375,,0.3764705955982208,0.01
0.6023823022842407,0.8600000143051147,,0.3764705955982208,0.0031622776
0.5643308162689209,0.8693749904632568,,0.3764705955982208,0.0031622776
0.5678286552429199,0.8675000071525574,,0.364705890417099,0.0031622776
0.5543818473815918,0.8659374713897705,,0.38823530077934265,0.0031622776
0.5243237018585205,0.8784375190734863,,0.38823530077934265,0.0031622776
0.5430824160575867,0.8653125166893005,,0.42352941632270813,0.0031622776
0.551347553730011,0.8656250238418579,,0.4117647111415863,0.0031622776
0.48429232835769653,0.8943750262260437,,0.4117647111415863,0.001
0.5263190865516663,0.8787500262260437,,0.4000000059604645,0.001
0.5216095447540283,0.8840625286102295,,0.4000000059604645,0.001
0.5015523433685303,0.8821874856948853,,0.4000000059604645,0.001
0.5047562718391418,0.8865625262260437,,0.38823530077934265,0.001
0.5033454895019531,0.8794460296630859,,0.4117647111415863,0.001
0.48291414976119995,0.8843749761581421,,0.4000000059604645,0.001
0.49353644251823425,0.8774999976158142,,0.4000000059604645,0.0003162278
0.47601377964019775,0.8928124904632568,,0.4000000059604645,0.0003162278
0.45780518651008606,0.8987500071525574,,0.4000000059604645,0.0003162278
0.46955958008766174,0.8899999856948853,,0.4000000059604645,0.0003162278
0.4808429777622223,0.8893749713897705,,0.4117647111415863,0.0003162278
0.47137436270713806,0.8918750286102295,,0.4000000059604645,0.0003162278
0.4873195290565491,0.8790624737739563,,0.4117647111415863,0.0003162278
