loss,accuracy,val_loss,val_accuracy,lr
1.4331263303756714,0.4101353585720062,1.2892485857009888,0.5273095369338989,0.001
1.2074519395828247,0.5740625262260437,1.0752638578414917,0.703978419303894,0.001
1.00522780418396,0.7378125190734863,0.907088041305542,0.8091706037521362,0.001
0.8627050518989563,0.8133459091186523,0.7833160758018494,0.8766014575958252,0.001
0.7550864219665527,0.8678125143051147,0.6815606355667114,0.9035738110542297,0.001
0.6619576215744019,0.8970727324485779,0.6015414595603943,0.9298718571662903,0.001
0.5879901647567749,0.9257161021232605,0.5349785685539246,0.942683756351471,0.001
0.5340633988380432,0.9424999952316284,0.4776056110858917,0.9541469812393188,0.001
0.4815250635147095,0.9534375071525574,0.43161433935165405,0.9676331877708435,0.001
0.4380788803100586,0.9621875286102295,0.3923962116241455,0.9689818024635315,0.001
0.39465779066085815,0.9634374976158142,0.3589368760585785,0.9737019538879395,0.001
0.36729753017425537,0.9707270860671997,0.33167320489883423,0.9763991832733154,0.001
0.3454166352748871,0.9700000286102295,0.3055998682975769,0.9763991832733154,0.001
0.31928303837776184,0.9731249809265137,0.28324204683303833,0.9784221053123474,0.001
0.2919232249259949,0.9778125286102295,0.26238512992858887,0.9797707200050354,0.001
0.273638516664505,0.9781249761581421,0.24512778222560883,0.9797707200050354,0.001
0.2580639719963074,0.9792256951332092,0.23152388632297516,0.9811193346977234,0.001
0.237117201089859,0.9828125238418579,0.21788957715034485,0.9824679493904114,0.001
0.22454364597797394,0.9867799878120422,0.20475314557552338,0.9838165640830994,0.001
0.21782507002353668,0.9834374785423279,0.19327372312545776,0.9844908714294434,0.001
0.20401594042778015,0.9896128177642822,0.18325762450695038,0.9871881604194641,0.001
0.1894463300704956,0.9874095320701599,0.17465680837631226,0.9871881604194641,0.001
0.1872590035200119,0.9883537888526917,0.1660081148147583,0.9878624677658081,0.001
0.17952696979045868,0.9861504435539246,0.15770334005355835,0.9878624677658081,0.001
0.17163066565990448,0.9887499809265137,0.15138767659664154,0.9878624677658081,0.001
0.15878553688526154,0.9902423620223999,0.1441744565963745,0.9885367751121521,0.001
0.15289445221424103,0.9903125166893005,0.13804371654987335,0.9892110824584961,0.001
0.14534886181354523,0.9909374713897705,0.13279685378074646,0.9885367751121521,0.001
0.14627093076705933,0.9892981052398682,0.1264963299036026,0.9892110824584961,0.001
0.1309920698404312,0.9925000071525574,0.12293342500925064,0.9892110824584961,0.001
0.13441288471221924,0.9921875,0.1177324503660202,0.9898853898048401,0.001
0.12332122772932053,0.992445707321167,0.11405520886182785,0.9898853898048401,0.001
0.12219375371932983,0.992445707321167,0.11095791310071945,0.9898853898048401,0.001
0.12074127793312073,0.9921309351921082,0.1063249483704567,0.9912340044975281,0.001
0.11119671911001205,0.9934375286102295,0.10363869369029999,0.9898853898048401,0.001
0.11145653575658798,0.9921875,0.10041683912277222,0.9905596971511841,0.001
0.10828443616628647,0.9937499761581421,0.0975366160273552,0.9912340044975281,0.001
0.10297869145870209,0.9940195083618164,0.09445984661579132,0.9919083118438721,0.001
0.10174541175365448,0.9928125143051147,0.09154028445482254,0.9912340044975281,0.001
0.1009293645620346,0.9940195083618164,0.08824716508388519,0.9912340044975281,0.001
0.0986720398068428,0.9943342804908752,0.08631394803524017,0.9912340044975281,0.001
0.09215987473726273,0.9962228536605835,0.08451870083808899,0.9919083118438721,0.001
0.09255876392126083,0.9933899641036987,0.08205590397119522,0.9919083118438721,0.001
0.0897655040025711,0.9940624833106995,0.07965799421072006,0.9925826191902161,0.001
0.08607504516839981,0.9962228536605835,0.07723560929298401,0.9932569265365601,0.001
0.0845501720905304,0.9940624833106995,0.0758993923664093,0.9932569265365601,0.001
0.08160844445228577,0.9950000047683716,0.07374250888824463,0.9925826191902161,0.001
0.07926544547080994,0.9946874976158142,0.07194790244102478,0.9932569265365601,0.001
0.08348938077688217,0.9959080815315247,0.0714583620429039,0.993931233882904,0.001
0.07868587970733643,0.9946874976158142,0.06916958838701248,0.9932569265365601,0.001
0.075180284678936,0.9959375262260437,0.0668029636144638,0.993931233882904,0.001
