loss,accuracy,val_loss,val_accuracy,lr
1.4777381420135498,0.5603125095367432,,0.30588236451148987,0.01
0.7089292407035828,0.8034374713897705,,0.3294117748737335,0.01
0.540656566619873,0.856249988079071,,0.38823530077934265,0.01
0.42964836955070496,0.8837500214576721,,0.364705890417099,0.01
0.3751292824745178,0.8993750214576721,,0.4470588266849518,0.01
0.33013421297073364,0.9143750071525574,,0.42352941632270813,0.0031622776
0.32430922985076904,0.917187511920929,,0.4000000059604645,0.0031622776
0.3213963210582733,0.9190624952316284,,0.4000000059604645,0.0031622776
0.31518077850341797,0.9175000190734863,,0.4000000059604645,0.0031622776
0.3008858263492584,0.925000011920929,,0.4000000059604645,0.0031622776
0.2711394429206848,0.9350000023841858,,0.42352941632270813,0.0031622776
0.2859684228897095,0.9234374761581421,,0.4470588266849518,0.0031622776
0.26520591974258423,0.9359375238418579,,0.43529412150382996,0.001
0.2632691264152527,0.9350000023841858,,0.43529412150382996,0.001
0.2718079090118408,0.9359375238418579,,0.43529412150382996,0.001
0.2628035843372345,0.9353125095367432,,0.43529412150382996,0.001
0.24336642026901245,0.9428125023841858,,0.42352941632270813,0.001
0.2646664083003998,0.932812511920929,,0.43529412150382996,0.001
0.2498544454574585,0.9415624737739563,,0.4470588266849518,0.001
0.2661527395248413,0.9340624809265137,,0.4470588266849518,0.0003162278
