loss,accuracy,val_loss,val_accuracy,lr
1.8309303522109985,0.43843749165534973,,0.29411765933036804,0.01
1.0560190677642822,0.6971874833106995,,0.3764705955982208,0.01
0.7989711165428162,0.7796875238418579,,0.4470588266849518,0.01
0.6607840657234192,0.8165624737739563,,0.47058823704719543,0.01
0.5506157279014587,0.8500000238418579,,0.4117647111415863,0.01
0.500359058380127,0.8634374737739563,,0.4588235318660736,0.0031622776
0.49343806505203247,0.8643749952316284,,0.48235294222831726,0.0031622776
0.47570690512657166,0.8706250190734863,,0.48235294222831726,0.0031622776
0.45572197437286377,0.8812500238418579,,0.48235294222831726,0.0031622776
0.42840495705604553,0.8924999833106995,,0.4588235318660736,0.0031622776
0.4450141489505768,0.8774999976158142,,0.4588235318660736,0.0031622776
0.4309905171394348,0.8715624809265137,,0.48235294222831726,0.0031622776
0.4123426675796509,0.8912500143051147,,0.4941176474094391,0.001
0.3987053632736206,0.8940625190734863,,0.48235294222831726,0.001
0.38717934489250183,0.8943750262260437,,0.47058823704719543,0.001
0.41498443484306335,0.8865625262260437,,0.47058823704719543,0.001
0.4093838036060333,0.8890625238418579,,0.47058823704719543,0.001
0.39105224609375,0.8968750238418579,,0.47058823704719543,0.001
0.39901256561279297,0.8946874737739563,,0.4588235318660736,0.001
0.37875521183013916,0.8978124856948853,,0.47058823704719543,0.0003162278
0.390175461769104,0.8987500071525574,,0.48235294222831726,0.0003162278
0.38572853803634644,0.9021875262260437,,0.48235294222831726,0.0003162278
0.3900531828403473,0.895312488079071,,0.47058823704719543,0.0003162278
0.4103284180164337,0.8824999928474426,,0.4588235318660736,0.0003162278
0.3873566687107086,0.8971874713897705,,0.47058823704719543,0.0003162278
0.3921975791454315,0.9034374952316284,,0.47058823704719543,0.0003162278
0.38200774788856506,0.8993750214576721,,0.47058823704719543,0.000100000005
0.38163554668426514,0.8943750262260437,,0.47058823704719543,0.000100000005
